Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
TPV,AceBook,AceBook_Silver,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.4,5.0,309.99,Yes,2024-12-05 12:32:19,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzU1MDczNDY5NTUzMjk3OjE3MjY5OTc5MzU6c3BfbXRmX2Jyb3dzZTozMDAzMzE1MDUzNjc5MDI6OjA6Og&url=%2FTPV-Computer-Display-Windows-Notebook%2Fdp%2FB0D87RK5Q8%2Fref%3Dsr_1_160_sspa%3Fdib%3DeyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew%26dib_tag%3Dse%26qid%3D1726997935%26s%3Dpc%26sr%3D1-160-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,512,15.6,16,52,14.09 x 8.97 x 0.86 inches,1.65,https://m.media-amazon.com/images/I/818cXcaog9L.__AC_SX300_SY300_QL70_FMwebp_.jpg
Zuleisy,VocBook 16,VocBook 16,Intel,Intel Mobile CPU,SSD,Windows,1920x1200 Pixels,4.8,,359.99,Yes,2024-12-05 12:32:24,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzU1MDczNDY5NTUzMjk3OjE3MjY5OTc5MzU6c3BfbXRmX2Jyb3dzZTozMDA0MjY4MDg5NzA4MDI6OjA6Og&url=%2FZuleisy-Computer-Windows-12th-gen-1920x1200%2Fdp%2FB0DDT5V2PF%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew%26dib_tag%3Dse%26qid%3D1726997935%26s%3Dpc%26sr%3D1-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,16.0,16,8,14.06 x 9.65 x 0.72 inches,4.4,https://m.media-amazon.com/images/I/71hmno83ppL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Acer,Aspire,A515,Intel,Core i5,SSD,Windows 11 Pro,1920x1080 Pixels,,,569.99,Yes,2024-12-05 12:32:29,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzU1MDczNDY5NTUzMjk3OjE3MjY5OTc5MzU6c3BfbXRmX2Jyb3dzZTozMDAyOTU5NTEzMjUwMDI6OjA6Og&url=%2Facer-Student-Business-Touchscreen-i5-13420H%2Fdp%2FB0D98WSMBV%2Fref%3Dsr_1_162_sspa%3Fdib%3DeyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew%26dib_tag%3Dse%26qid%3D1726997935%26s%3Dpc%26sr%3D1-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,15.6,8,0,14.29 x 9.35 x 0.71 inches,3.92,https://m.media-amazon.com/images/I/61F7ypv3RXL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Apple,MacBook Air,MRE82LL/A,Intel,Core i5,SSD,macOS Yosemite,2560x1600 Pixels,4.0,12.0,346.42,Yes,2024-12-05 12:32:34,https://www.amazon.com/Apple-MacBook-13-inch-display-dual-core/dp/B07NPTCNSG/ref=sr_1_163?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-163,Amazon,128,13.3,8,654,12.60 x 9.00 x 2.34 inches,2.64,https://m.media-amazon.com/images/I/51dafnlz6wL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Dell,XPS 13 9315,XPS 13 9315,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 Pixels,3.8,7.0,1149.0,Yes,2024-12-05 12:32:37,https://www.amazon.com/Dell-XPS-9320-Touchscreen-Thunderbolt/dp/B0C7KSPSMQ/ref=sr_1_164?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-164,Amazon,512,13.4,16,10,11.63 x 7.86 x 0.55 inches,2.77,https://m.media-amazon.com/images/I/61kn7cyc46L.__AC_SY300_SX300_QL70_FMwebp_.jpg
ASUS,G834JZR-XS96,G834JZR-XS96,Intel,Core i9,SSD,Windows 11 Pro,2560 x 1600,4.3,,999.0,Yes,2024-12-05 12:32:51,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0CRD8FPQR/ref=sr_1_167?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-167,Amazon,2048,18.0,32,155,15.71 x 0.91 x 11.57 inches,6.6,https://m.media-amazon.com/images/I/71GJLWRd7xL.__AC_SX300_SY300_QL70_FMwebp_.jpg
ACEMAGIC,AX15,AX15,Intel,Intel Mobile CPU,SSD,Windows,1920x1080 Pixels,3.7,5.0,1548.0,Yes,2024-12-05 12:32:55,https://www.amazon.com/ACEMAGIC-Windows-Computer-Quad-Core-Processor/dp/B0D97Z5VTL/ref=sr_1_168?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-168,Amazon,512,15.6,16,31,14.07 x 9.00 x 0.66 inches,3.75,https://m.media-amazon.com/images/I/71331gmRd1L.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,HP Chromebook,16W64UT#ABA-CR,AMD,AMD A Series,SSD,Chrome OS,1366x768 Pixels,4.1,,55.0,Yes,2024-12-05 12:33:00,https://www.amazon.com/HP-Chromebook-Education-A4-9120C-11-6-inch/dp/B08NHSPCR6/ref=sr_1_169?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-169,Amazon,32,16.0,4,565,9.10 x 9.10 x 9.10 inches,1.0,https://m.media-amazon.com/images/I/81LUKMXGZJL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,HP Spectre x360,14a,Intel,Celeron N4020,SSD,Chrome OS,1366 x 768 Pixels,4.3,12.0,198.79,Yes,2024-12-05 12:33:14,https://www.amazon.com/HP-Chromebook-Touchscreen-Entertaining-Bluetooth/dp/B08TH23KK5/ref=sr_1_172?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-172,Amazon,64,14.0,4,591,21.00 x 12.00 x 3.00 inches,3.64,https://m.media-amazon.com/images/I/81aTNRe9WcL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,"HP 15.6""",Laptop,Intel,Core i5,SSD,Windows,1920 x 1080 Pixels,4.1,8.0,432.21,Yes,2024-12-05 12:33:21,https://www.amazon.com/HP-Laptop-i5-1135G7-Processor-Anti-Glare/dp/B0BN2FG7MJ/ref=sr_1_173?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-173,Amazon,2048,15.6,16,223,15.00 x 10.00 x 4.00 inches,3.72,https://m.media-amazon.com/images/I/617BBlaprcL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,Dell latitude 5420 Laptop,Dell latitude 5420 Laptop,Intel,Core i7,SSD,Windows 10 Pro,1920x1080 Pixels,3.9,,286.99,Yes,2024-12-05 12:33:26,https://www.amazon.com/Dell-Latitude-Non-Touch-i7-1185G7-Thunderbolt/dp/B0B783JD9H/ref=sr_1_174?dib=eyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew&dib_tag=se&qid=1726997935&s=pc&sr=1-174,Amazon,512,14.0,16,54,12.00 x 8.00 x 1.14 inches,4.5,https://m.media-amazon.com/images/I/71uhTsmBrUL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,ThinkPad,T16,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1200 Pixels,5.0,,869.99,Yes,2024-12-05 12:33:30,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzU1MDczNDY5NTUzMjk3OjE3MjY5OTc5MzU6c3BfYnRmX2Jyb3dzZTozMDA0MDEzMjcyMDY2MDI6OjA6Og&url=%2FLenovo-ThinkPad-T16-Business-Computer%2Fdp%2FB0DG5RLFXC%2Fref%3Dsr_1_175_sspa%3Fdib%3DeyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew%26dib_tag%3Dse%26qid%3D1726997935%26s%3Dpc%26sr%3D1-175-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,16.0,24,5,14.25 x 10.06 x 0.81 inches,3.9,https://m.media-amazon.com/images/I/71dis2H2ZcL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,Latitude,Latitude 5420,Intel,Core i5,SSD,Windows 10 Pro,1920 x 1080 Pixels,5.0,,779.0,Yes,2024-12-05 12:33:34,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzU1MDczNDY5NTUzMjk3OjE3MjY5OTc5MzU6c3BfYnRmX2Jyb3dzZTozMDA0MDYzMTY1NzYwMDI6OjA6Og&url=%2FDell-Latitude-5420-Touchscreen-i5-1145G7%2Fdp%2FB0DG59XS3F%2Fref%3Dsr_1_176_sspa%3Fdib%3DeyJ2IjoiMSJ9.ADwoRjH1v5sRBTlFdPZ3U3J9Uz27D3Lr9OqT-aGcNzUWkIp2JfZ24IrgP6Y4iR9W2TMtXnHFrOgE5-_Kv8HAbtPJCLOUtBBEKwmCC_CppkHz3hJ4-dBRyQscme0Ixd69NoIbDapdN3Kpwuoodwmj14RNmiAs-6LbhYoERO0E4T3MX9aSaGr-4HGwbWv0QXD0uFjHHCakC5rVvK7v7AEl4wYUy0AA2bNEMVZbqNFALtZdA4qeT8wbu3Lnay19Zv_drCeBxSGUYw11ESR3-R2XH7fGx-WL7dAx1kZ2F87oXhs.GP1xMOLaNRT3rRcPKG0OHc8gUH6pf2VwCnQTikQR2ew%26dib_tag%3Dse%26qid%3D1726997935%26s%3Dpc%26sr%3D1-176-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,4096,14.0,32,1,12.70 x 8.40 x 0.76 inches,3.09,https://m.media-amazon.com/images/I/71yzfzSKEjL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,ThinkBook 16 G4+ IAP,ThinkBook 16 G4+ IAP,Intel,Intel Mobile CPU,SSD,Windows 11 Pro,1920 x 1200 Pixels,4.6,,999.0,Yes,2024-12-05 12:33:46,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0NDk5NjY0NzcyMzE4OjE3MjY5OTc5Mzg6c3BfYXRmX2Jyb3dzZTozMDAzNTc1MDUyNDIxMDI6OjA6Og&url=%2FLenovo-ThinkBook-16-Business-Warranty%2Fdp%2FB0DCP8Y1D8%2Fref%3Dsr_1_170_sspa%3Fdib%3DeyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks%26dib_tag%3Dse%26qid%3D1726997938%26s%3Dpc%26sr%3D1-170-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,16.0,64,3,14.01 x 9.98 x 0.69 inches,3.8,https://m.media-amazon.com/images/I/71i0qjnAhqL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,Elitebook,660 G11,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 Pixels,5.0,,1089.0,Yes,2024-12-05 12:33:49,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0NDk5NjY0NzcyMzE4OjE3MjY5OTc5Mzg6c3BfYXRmX2Jyb3dzZTozMDAzODcyNTQ1NzUyMDI6OjA6Og&url=%2FHP-Elitebook-660-G11-Fingerprint%2Fdp%2FB0DFWGCCBZ%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks%26dib_tag%3Dse%26qid%3D1726997938%26s%3Dpc%26sr%3D1-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,16.0,32,6,14.14 x 9.20 x 0.78 inches,3.85,https://m.media-amazon.com/images/I/71nSy8Uh8iL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Acer,Aspire,Aspire,AMD,Ryzen 5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.1,,689.0,Yes,2024-12-05 12:33:54,https://www.amazon.com/acer-Aspire-Premium-Display-Ethernet/dp/B0D63QRTTK/ref=sr_1_172?dib=eyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks&dib_tag=se&qid=1726997938&s=pc&sr=1-172,Amazon,4096,15.6,32,204,14.19 x 9.42 x 0.78 inches,3.5,https://m.media-amazon.com/images/I/71Zxn0bW5YL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Acer,Acer Chromebook,CP311-2H-C679,MediaTek,MediaTek MT8183,SSD,Chrome OS,1366 x 768 Pixels,4.1,15.0,94.99,Yes,2024-12-05 12:33:59,https://www.amazon.com/Acer-Chromebook-Convertible-Octa-Core-Processor/dp/B09KMGWPLB/ref=sr_1_173?dib=eyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks&dib_tag=se&qid=1726997938&s=pc&sr=1-173,Amazon,32,11.6,4,27,,2.21,https://m.media-amazon.com/images/I/71Nk-2TWVuL.__AC_SY300_SX300_QL70_FMwebp_.jpg
ASUS,Asus,E410MA-212.BNCR-11,Intel,Celeron,eMMC,Windows 10,1366 x 768 Pixels,4.0,10.0,136.9,Yes,2024-12-05 12:34:04,https://www.amazon.com/Intel-Celeron-N4020-14-Inch-Laptop/dp/B09YRY6QCX/ref=sr_1_174?dib=eyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks&dib_tag=se&qid=1726997938&s=pc&sr=1-174,Amazon,64,14.0,4,687,12.81 x 8.56 x 0.74 inches,1.0,https://m.media-amazon.com/images/I/614Jk1dIoGL.__AC_SX300_SY300_QL70_FMwebp_.jpg
MSI,MSI GF63,MSI GF63 thin,Intel,Core i5,SSD,Windows,1920 x 1080 Pixels,4.5,,629.0,Yes,2024-12-05 12:34:14,https://www.amazon.com/MSI-GF63-i5-11400H-Windows-Aluminum/dp/B0B7D19CDC/ref=sr_1_176?dib=eyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks&dib_tag=se&qid=1726997938&s=pc&sr=1-176,Amazon,512,15.6,16,152,14.13 x 9.99 x 0.86 inches,4.1,https://m.media-amazon.com/images/I/71D3-jcU0dL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Microsoft,Surface Laptop Go 3,XK1-00059,Intel,Core i5,SSD,Windows 11 Home,1536 x 1024 Pixels,4.5,15.0,722.0,Yes,2024-12-05 12:34:19,https://www.amazon.com/Microsoft-Surface-Laptop-Touchscreen-Lightweight/dp/B0CDJ6Y8SQ/ref=sr_1_177?dib=eyJ2IjoiMSJ9.-sIlA0eOf1m4Yy-_oN3JoRR-Kh2e-yg-9WykAq6RM9r2IgxkaCjha9XOeF_WNjfd5qhzuqmk30rkp1H3HdmGGQLALJVB0Q7_7kEn2vfI4fOlnHVnUfbUlGOtHv97JggfiBPZ-7BgMHDVux1q67a1Z2rIMU18WLs5LCtIPbnTDITc4wzzd-cllVyniM9WiypITRAVENxpk3c01Xki8_woOcvz7hhBS6fdPhs49zeNDTf0ij0yG62fn3VraNF8Mpk4zj5UTnC6pChFgVdhpuUjOXHHgzryZylYt-FiHnXq5y0.-sugLplBlvMh7fTMk_buTdMPDVFATF-VbSWUXF8B7ks&dib_tag=se&qid=1726997938&s=pc&sr=1-177,Amazon,256,12.45,8,122,11.86 x 8.96 x 2.15 inches,2.49,https://m.media-amazon.com/images/I/716Agdq-YPL.__AC_SX300_SY300_QL70_FMwebp_.jpg
