Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),No_of_Reviews
HP,Elitebook 745 G6,745G6,AMD,Ryzen 5 3500U,SSD,Windows 10 Pro,1920 x 1080 Pixels,4.4,,219.69,True,2024-11-04 20:40:05,https://www.amazon.com/HP-Elitebook-745-Laptop-Ryzen/dp/B0BK295P5X/ref=sr_1_1348?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1348,Amazon,256,14.0,16,50,1.00 x 8.00 x 14.00 inches,3.3,
Dell,Dell Latitude 5490,Dell Latitude 5490,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,5.0,,229.98,True,2024-11-04 20:40:13,https://www.amazon.com/Dell-Latitude-5490-Business-Processor/dp/B0DB1Z1HBT/ref=sr_1_1350?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1350,Amazon,512,14.0,16,1,0.80 x 9.00 x 13.10 inches,3.52,
Dell,Dell Latitude 5400,Dell Latitude 5400,Intel,Core i5,SSD,Windows 10 Pro,1920 x 1080 Pixels,4.2,,195.0,True,2024-11-04 20:40:17,https://www.amazon.com/Dell-Latitude-5400-Non-Touch-Refurbished/dp/B095CZJQYN/ref=sr_1_1351?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1351,Amazon,512,14.0,16,180,0.77 x 12.70 x 8.50 inches,3.3,
Naclud,Naclud-X15,Naclud-X15,Intel,Celeron,SSD,,1920 x 1080 Pixels,,,649.99,True,2024-11-04 20:40:21,https://www.amazon.com/Naclud-Computer-Processor-1920x1080-Bluetooth/dp/B0DDBYR53Y/ref=sr_1_1352?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1352,Amazon,1024,15.6,12,0,0.60 x 9.00 x 15.60 inches,3.72,
Lenovo,IdeaPad 3,IdeaPad 3,Intel,Core i7,SSD,Windows 11,1920 x 1080 Pixels,5.0,,799.99,True,2024-11-04 20:40:25,https://www.amazon.com/Lenovo-IdeaPad-Processor-Touchscreen-Fingerprint/dp/B0DKM8R32T/ref=sr_1_1353?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1353,Amazon,2048,15.6,40,1,0.78 x 9.31 x 14.14 inches,60.0,
Dell,Inspiron 7440 2 in 1,Latitude 7430 2 in 1,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200,4.4,8.0,999.98,True,2024-11-04 20:40:29,https://www.amazon.com/Dell-Latitude-7430-Touchscreen-Fingerprint/dp/B0CQSRX9GK/ref=sr_1_1354?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1354,Amazon,2048,14.0,16,21,0.70 x 8.20 x 12.70 inches,3.17,
Dell,Dell Inspiron 16 5630 Laptop,i5630-7862SLV-PUS,Intel,Core i7 Family,SSD,Windows 11 Pro,16 Inches,4.3,,699.0,True,2024-11-04 20:40:34,https://www.amazon.com/Dell-Inspiron-16-5630-Laptop/dp/B0C2ZMDS68/ref=sr_1_1355?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1355,Amazon,2048,16.0,16,151,1.82 x 35.68 x 25.17 inches,4.28,
ist computers,Latitude 5450,Latitude 5450,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 MP,,13.0,1399.99,True,2024-11-04 20:40:38,https://www.amazon.com/Latitude-5450-Business-Fingerprint-Ethernet/dp/B0DJQYLLVZ/ref=sr_1_1356?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1356,Amazon,2048,14.0,32,0,0.75 x 8.35 x 12.65 inches,3.09,
HP,TPN-C151,TPN-C151,AMD,Ryzen 5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.0,,579.0,True,2024-11-04 20:40:43,https://www.amazon.com/HP-Professional-Grade-Business-Display-Windows/dp/B0DHY8MZ99/ref=sr_1_1357?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1357,Amazon,2048,15.6,32,42,0.73 x 9.29 x 14.17 inches,6.0,
HP,HP Pavilion,HP,AMD,AMD Ryzen 7,SSD,Windows 11,1920 x 1080 Pixels,4.1,11.5,510.56,True,2024-11-04 20:40:47,https://www.amazon.com/Newest-HP-Pavilion-7-5700U-i7-1180G7/dp/B09QS7W8G5/ref=sr_1_1358?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1358,Amazon,2048,15.6,32,244,0.70 x 9.21 x 14.18 inches,4.6,
Lenovo,V15,G4,Intel,Intel Pentium 4,SSD,Windows 11 Home,1920 x 1080 Pixels,4.0,,399.0,True,2024-11-04 20:40:53,https://www.amazon.com/Lenovo-Low-Blue-Processor-Ethernet-Bluetooth/dp/B0CVN88CFX/ref=sr_1_1359?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1359,Amazon,256,15.0,40,166,12.00 x 15.00 x 18.00 inches,3.75,
Apple,,,,,SSD,macOS 10.12 Sierra,1080p,,,1128.0,True,2024-11-04 20:41:00,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjY5ODkzODI5ODc3NTQ3OjE3MzA2NzY5OTQ6c3BfbXRmX2Jyb3dzZTozMDAwODAwMjQyMjYwMDI6OjA6Og&url=%2FApple-2022-MacBook-Laptop-chip%2Fdp%2FB0B8GMYTM2%2Fref%3Dsr_1_1361_sspa%3Fdib%3DeyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI%26dib_tag%3Dse%26qid%3D1730676994%26s%3Dpc%26sr%3D1-1361-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,512,15.6,8,0,,2.7,
HP,Essiential,Essiential,Intel,Intel Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.4,,1149.0,True,2024-11-04 20:41:05,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjY5ODkzODI5ODc3NTQ3OjE3MzA2NzY5OTQ6c3BfbXRmX2Jyb3dzZTozMDA0MjE4MzA2NjQ5MDI6OjA6Og&url=%2FHP-i7-1255U-Processor-Bluetooth-Touchscreen%2Fdp%2FB0DH57T283%2Fref%3Dsr_1_1362_sspa%3Fdib%3DeyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI%26dib_tag%3Dse%26qid%3D1730676994%26s%3Dpc%26sr%3D1-1362-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,15.6,64,7,0.71 x 9.53 x 14.11 inches,20.0,
BIGASUO,K160,K160,Intel,Celeron N,SSD,Windows 11,1920x1200 Pixels,4.4,,349.98,True,2024-11-04 20:41:10,https://www.amazon.com/BIGASUO-Computer-Quad-Core-Processor-Mini-HDMI/dp/B0D3HRQ3WJ/ref=sr_1_1363?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1363,Amazon,2048,16.0,16,13,0.70 x 9.70 x 13.70 inches,3.35,
Lenovo,ThinkBook 16 G7 ARP,21MW,AMD,AMD Ryzen 7,SSD,Windows 11 Pro,1920 x 1200 Pixels,,6.0,849.0,True,2024-11-04 20:41:14,https://www.amazon.com/Lenovo-ThinkBook-Graphics-HDMI2-1-Fingerprint/dp/B0DCNM3ZVZ/ref=sr_1_1364?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1364,Amazon,512,16.0,16,0,0.69 x 9.98 x 14.01 inches,3.74,
Lenovo,Lenovo V15 G3 IAP,Lenovo V15 G3 IAP,Intel,Core i7 Family,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.5,,779.0,True,2024-11-04 20:41:19,https://www.amazon.com/Lenovo-V15-Business-i7-1255U-Bluetooth/dp/B0CXVY2SLN/ref=sr_1_1365?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1365,Amazon,4096,15.6,40,5,0.78 x 9.29 x 14.13 inches,3.75,
Dell,Rugged 5414,Rugged Latitude 5414,Intel,Core i5,SSD,Windows 10,1920x1080,4.8,5.0,277.0,True,2024-11-04 20:41:23,https://www.amazon.com/Dell-Latitude-Business-Certified-Refurbished/dp/B07JQ77WJD/ref=sr_1_1366?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1366,Amazon,256,14.1,8,8,1.73 x 9.50 x 13.60 inches,6.3,
acer,acer Predator Helios Neo,acer Predator Helios Neo,Intel,Core i9,SSD,Windows 11 Pro,1900x1200 Pixels,4.2,,1899.0,True,2024-11-04 20:41:27,https://www.amazon.com/acer-Predator-Helios-Neo-Gaming/dp/B0DKDZKF7L/ref=sr_1_1367?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1367,Amazon,4096,16.0,64,40,10.97 x 1.02 x 14.09 inches,6.17,
ASUS,VivoBook S15,S533EA-DH51-WH,Intel,Intel Core i5,SSD,Windows 10,1920 x 1080 Pixels,4.3,,488.0,True,2024-11-04 20:41:31,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Processor-S533EA-DH51-WH/dp/B08KH9RN5L/ref=sr_1_1368?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1368,Amazon,512,15.0,8,279,0.63 x 9.20 x 14.20 inches,3.97,
Apple,MacBook Pro,MR9Q2LL/A,Intel,Core i7,SSD,Mac OS,2560x1600 Pixels,3.5,,389.0,True,2024-11-04 20:41:36,https://www.amazon.com/Apple-MacBook-MR9Q2LL-13-3-inch-Touch-Bar/dp/B084KGQ15N/ref=sr_1_1369?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1369,Amazon,256,13.3,16,73,0.95 x 9.82 x 14.35 inches,3.02,
Lenovo,ThinkPad T490s,ThinkPad T490s,Intel,Core i7-8665U,SSD,Windows 10 Pro,1920 x 1080 Pixels,4.0,,329.98,True,2024-11-04 20:41:41,https://www.amazon.com/LENOVO-ThinkPad-Quad-Core-i7-8665U-Bluetooth/dp/B0C1SDSKXQ/ref=sr_1_1370?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1370,Amazon,512,14.0,32,46,0.90 x 9.00 x 13.00 inches,3.88,
HP,HP 15,0195908698098,Intel,Core I3 1115G4,SSD,Windows 10,1920 x 1080 Pixels,4.2,45.0,309.99,True,2024-11-04 20:41:47,https://www.amazon.com/HP-15-dw-Laptop-Intel-i3-1115G4/dp/B09BBJVY41/ref=sr_1_1371?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1371,Amazon,256,15.6,8,450,9.50 x 0.70 x 14.10 inches,4.4,
HP,Laptop,G8,Ryzen,Ryzen 5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.2,,529.0,True,2024-11-04 20:41:52,https://www.amazon.com/HP-G8-Business-Processor-Ethernet/dp/B0CGW3KGF4/ref=sr_1_1372?dib=eyJ2IjoiMSJ9.uPJIoE3kvzJqNdYtt0NRFeu8fJaUB8R3ka8dyffGxno4sq1Go70L1nmR-GjP3UT43XGe1fNjTQlnIDq6LTYq1S-Ki-y4FJfOIx1Zh9r8UgEiLZNZMNl2y_r6E9wHaj5dlm5BsSoNQrMjGDoJStaFw545Td4j4tcq2gBZvYxxAVolOeV0Cbu7oCqeTf6hFgPX_PyencP8F5vuH6GVJ2Z1fMU7ukmbbnqNsAPEI__tFFBx96FZWhOvbwdAsNvHm8w4HSH3IMJAmFGOjgvuf-RM_DaauaMNG7ZuGblFXjwMdzc.pMD8OwYpjiUM-rbIC1K0zg0k1JBm5Y6Z2usnowOtYnI&dib_tag=se&qid=1730676994&s=pc&sr=1-1372,Amazon,2048,15.6,32,63,0.80 x 9.00 x 13.00 inches,3.9,
